timestamp,emotion_label,s1,s2,s3,s4,s5,s6,s7,s8,muscle_name
1747580917,disgust,29,18,458,15,18,33,12,26,Levator labii superioris alaeque nasi
1747580917,disgust,44,18,30,224,55,58,18,57,Depressor anguli oris
1747580917,disgust,8,35,20,348,35,40,6,48,Depressor anguli oris
1747580917,disgust,23,37,231,281,14,37,53,32,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,22,15,508,545,12,12,11,24,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,14,54,521,22,28,11,47,16,Levator labii superioris alaeque nasi
1747580917,disgust,14,57,452,31,29,32,23,21,Levator labii superioris alaeque nasi
1747580917,disgust,10,25,9,615,14,16,35,16,Depressor anguli oris
1747580917,disgust,49,33,448,576,28,56,24,38,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,18,42,486,324,51,12,19,32,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,46,48,362,361,37,41,15,21,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,4,45,39,531,19,34,21,4,Depressor anguli oris
1747580917,disgust,17,9,418,484,50,13,28,55,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,20,50,392,500,37,54,47,26,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,37,13,23,417,44,25,19,41,Depressor anguli oris
1747580917,disgust,34,31,34,570,35,51,13,48,Depressor anguli oris
1747580917,disgust,50,4,428,609,46,14,17,46,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,48,23,449,380,43,8,16,41,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,41,53,252,221,24,21,6,37,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,47,17,564,19,55,48,50,15,Levator labii superioris alaeque nasi
1747580917,disgust,22,7,18,350,32,23,37,13,Depressor anguli oris
1747580917,disgust,42,25,373,599,25,43,32,57,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,52,15,384,51,15,58,27,20,Levator labii superioris alaeque nasi
1747580917,disgust,47,49,416,372,48,48,3,17,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,23,2,22,510,33,59,43,29,Depressor anguli oris
1747580917,disgust,21,50,325,13,36,10,37,27,Levator labii superioris alaeque nasi
1747580917,disgust,27,54,356,465,5,22,8,45,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,50,14,289,352,3,52,7,16,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,45,12,48,290,34,16,40,12,Depressor anguli oris
1747580917,disgust,30,31,579,246,10,20,27,41,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,42,48,390,37,28,43,12,41,Levator labii superioris alaeque nasi
1747580917,disgust,31,23,574,560,23,28,8,25,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,15,53,38,199,22,8,41,51,Depressor anguli oris
1747580917,disgust,13,27,345,495,20,36,23,40,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,36,17,492,409,7,35,51,25,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,53,25,571,326,53,51,9,13,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,39,8,333,24,20,17,18,11,Levator labii superioris alaeque nasi
1747580917,disgust,36,11,245,196,55,17,51,40,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,5,20,20,506,50,35,35,3,Depressor anguli oris
1747580917,disgust,51,43,196,10,19,34,32,39,Levator labii superioris alaeque nasi
1747580917,disgust,57,50,40,195,13,3,27,50,Depressor anguli oris
1747580917,disgust,7,55,602,22,31,9,47,21,Levator labii superioris alaeque nasi
1747580917,disgust,54,57,270,250,53,26,15,15,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,33,38,276,386,42,14,17,43,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,25,30,446,15,52,57,38,7,Levator labii superioris alaeque nasi
1747580917,disgust,9,22,535,482,13,4,37,11,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,38,18,476,319,51,46,3,19,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,23,34,538,381,5,12,54,8,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,33,15,18,492,44,14,39,12,Depressor anguli oris
1747580917,disgust,56,23,54,310,42,29,44,48,Depressor anguli oris
1747580917,disgust,30,33,303,21,21,49,11,52,Levator labii superioris alaeque nasi
1747580917,disgust,9,53,385,301,9,4,23,3,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,11,34,341,43,53,15,52,23,Levator labii superioris alaeque nasi
1747580917,disgust,27,11,491,541,51,55,52,47,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,18,10,508,19,11,22,25,43,Levator labii superioris alaeque nasi
1747580917,disgust,49,16,24,335,41,28,4,42,Depressor anguli oris
1747580917,disgust,55,15,30,211,46,26,40,48,Depressor anguli oris
1747580917,disgust,58,23,585,452,33,39,57,33,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,22,32,198,590,16,43,27,39,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,31,29,327,370,13,20,52,16,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,40,33,390,524,37,40,50,52,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,25,16,411,228,43,31,31,16,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,38,32,6,251,18,11,40,24,Depressor anguli oris
1747580917,disgust,46,8,228,574,13,18,50,7,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,6,35,406,568,25,16,40,47,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,53,46,602,329,18,38,20,30,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,42,30,565,321,57,14,13,43,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,26,19,507,272,21,34,11,23,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,50,12,369,423,41,50,29,8,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,36,42,244,14,12,22,49,26,Levator labii superioris alaeque nasi
1747580917,disgust,13,29,272,460,47,19,41,38,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,32,16,395,196,51,53,22,45,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,11,13,222,228,48,32,11,40,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,36,9,253,12,38,45,47,29,Levator labii superioris alaeque nasi
1747580917,disgust,6,15,306,43,51,21,13,48,Levator labii superioris alaeque nasi
1747580917,disgust,51,22,247,25,45,5,46,45,Levator labii superioris alaeque nasi
1747580917,disgust,5,26,455,32,43,27,47,55,Levator labii superioris alaeque nasi
1747580917,disgust,17,7,532,573,36,29,28,36,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,23,40,590,506,52,5,50,14,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,56,33,455,467,44,20,22,40,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,9,47,443,300,23,15,21,27,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,32,49,462,400,46,18,35,58,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,29,25,39,269,23,15,45,30,Depressor anguli oris
1747580917,disgust,44,45,489,24,50,35,25,49,Levator labii superioris alaeque nasi
1747580917,disgust,25,51,475,450,17,22,35,17,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,3,10,534,463,30,42,25,37,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,6,47,398,35,36,33,5,48,Levator labii superioris alaeque nasi
1747580917,disgust,33,8,270,223,19,29,22,46,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,8,29,25,424,14,17,38,45,Depressor anguli oris
1747580917,disgust,20,32,45,464,49,10,36,45,Depressor anguli oris
1747580917,disgust,28,23,383,192,36,32,28,11,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,15,47,51,387,28,5,5,25,Depressor anguli oris
1747580917,disgust,32,44,540,454,15,51,43,46,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,38,57,591,21,16,13,3,51,Levator labii superioris alaeque nasi
1747580917,disgust,9,13,302,455,23,56,8,18,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,33,12,526,575,21,52,28,43,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,22,39,508,52,15,50,47,23,Levator labii superioris alaeque nasi
1747580917,disgust,9,46,46,322,21,40,8,11,Depressor anguli oris
1747580917,disgust,7,48,480,462,49,51,54,31,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,46,44,566,499,26,54,12,39,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,56,39,515,215,27,9,29,42,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,37,14,18,515,52,49,31,53,Depressor anguli oris
1747580917,disgust,35,21,260,227,26,38,13,16,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,9,27,469,442,50,44,9,35,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,9,35,281,254,11,37,57,33,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,6,38,505,302,21,55,20,26,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,46,13,269,237,36,47,15,33,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,14,20,456,16,28,33,53,30,Levator labii superioris alaeque nasi
1747580917,disgust,17,51,467,32,39,42,27,54,Levator labii superioris alaeque nasi
1747580917,disgust,7,13,397,5,10,39,52,44,Levator labii superioris alaeque nasi
1747580917,disgust,27,29,203,56,22,16,36,11,Levator labii superioris alaeque nasi
1747580917,disgust,27,20,591,611,17,35,49,31,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,22,33,602,25,52,15,27,29,Levator labii superioris alaeque nasi
1747580917,disgust,9,13,20,195,50,15,9,35,Depressor anguli oris
1747580917,disgust,36,32,411,41,33,53,8,16,Levator labii superioris alaeque nasi
1747580917,disgust,41,14,266,471,21,16,18,48,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,34,27,461,267,29,46,45,14,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,20,36,445,16,19,55,50,27,Levator labii superioris alaeque nasi
1747580917,disgust,5,28,260,237,48,7,38,27,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,21,8,359,24,37,56,41,28,Levator labii superioris alaeque nasi
1747580917,disgust,4,29,315,469,36,35,19,17,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,7,51,51,581,18,12,46,29,Depressor anguli oris
1747580917,disgust,54,14,198,40,7,51,10,54,Levator labii superioris alaeque nasi
1747580917,disgust,46,15,464,248,12,22,49,19,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,23,18,364,51,9,36,7,17,Levator labii superioris alaeque nasi
1747580917,disgust,35,7,221,595,22,12,29,57,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,27,54,273,421,9,6,12,10,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,16,14,28,277,14,33,31,12,Depressor anguli oris
1747580917,disgust,12,26,373,290,4,42,11,14,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,52,25,37,240,21,17,25,20,Depressor anguli oris
1747580917,disgust,28,39,344,249,54,27,43,21,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,57,25,25,350,16,28,9,38,Depressor anguli oris
1747580917,disgust,19,45,532,206,48,32,43,47,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,41,27,573,50,34,29,45,17,Levator labii superioris alaeque nasi
1747580917,disgust,26,37,540,491,41,6,32,21,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,46,34,493,332,29,40,36,52,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,45,35,54,546,32,10,56,9,Depressor anguli oris
1747580917,disgust,42,48,202,494,25,15,35,35,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,32,10,508,591,57,34,34,10,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,51,16,31,340,29,40,57,46,Depressor anguli oris
1747580917,disgust,7,55,574,12,34,39,13,22,Levator labii superioris alaeque nasi
1747580917,disgust,50,34,206,374,36,14,26,15,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,60,16,571,386,44,18,52,44,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,30,23,39,214,44,2,35,11,Depressor anguli oris
1747580917,disgust,20,34,441,47,54,13,22,11,Levator labii superioris alaeque nasi
1747580917,disgust,50,36,463,44,14,32,44,44,Levator labii superioris alaeque nasi
1747580917,disgust,6,19,513,15,43,17,8,36,Levator labii superioris alaeque nasi
1747580917,disgust,33,12,36,540,13,11,17,30,Depressor anguli oris
1747580917,disgust,48,9,572,434,52,14,57,20,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,17,45,54,381,37,51,47,46,Depressor anguli oris
1747580917,disgust,54,21,48,315,18,8,3,45,Depressor anguli oris
1747580917,disgust,53,20,49,618,17,34,37,30,Depressor anguli oris
1747580917,disgust,23,27,229,211,9,27,9,16,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,37,24,505,237,51,15,14,16,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,55,13,190,49,30,43,39,14,Levator labii superioris alaeque nasi
1747580917,disgust,32,25,49,269,48,30,7,26,Depressor anguli oris
1747580917,disgust,46,42,205,338,20,32,21,42,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,35,29,248,452,15,51,8,17,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,28,32,9,488,35,21,55,22,Depressor anguli oris
1747580917,disgust,19,31,244,55,54,46,6,36,Levator labii superioris alaeque nasi
1747580917,disgust,9,48,560,26,23,44,7,34,Levator labii superioris alaeque nasi
1747580917,disgust,51,34,44,613,4,47,30,41,Depressor anguli oris
1747580917,disgust,19,49,330,399,9,35,29,46,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,51,44,53,578,51,15,28,16,Depressor anguli oris
1747580917,disgust,26,29,493,25,5,9,21,24,Levator labii superioris alaeque nasi
1747580917,disgust,18,20,20,218,46,4,57,9,Depressor anguli oris
1747580917,disgust,5,8,294,369,17,9,54,38,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,25,30,301,195,45,53,11,54,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,14,51,25,208,56,53,34,27,Depressor anguli oris
1747580917,disgust,27,35,618,29,19,47,55,48,Levator labii superioris alaeque nasi
1747580917,disgust,45,17,32,505,50,20,22,32,Depressor anguli oris
1747580917,disgust,24,38,361,243,21,8,35,29,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,26,45,489,601,15,26,11,50,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,53,55,440,250,53,29,47,42,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,13,51,254,374,45,43,57,20,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,50,42,362,625,43,53,10,20,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,22,48,551,237,18,35,43,40,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,11,32,301,565,39,30,31,50,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,28,19,527,597,51,24,11,22,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,41,8,272,348,55,2,14,25,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,39,10,7,313,12,29,3,23,Depressor anguli oris
1747580917,disgust,30,22,239,248,47,39,39,17,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,34,12,8,591,34,44,58,24,Depressor anguli oris
1747580917,disgust,48,8,24,260,52,15,40,40,Depressor anguli oris
1747580917,disgust,9,31,532,49,17,33,18,56,Levator labii superioris alaeque nasi
1747580917,disgust,16,56,550,12,30,24,47,19,Levator labii superioris alaeque nasi
1747580917,disgust,54,26,6,492,10,31,13,38,Depressor anguli oris
1747580917,disgust,23,13,222,272,37,49,47,51,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,37,40,488,226,19,10,36,42,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,13,37,316,23,16,42,16,40,Levator labii superioris alaeque nasi
1747580917,disgust,20,5,530,623,24,3,46,39,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,21,34,47,528,35,13,52,13,Depressor anguli oris
1747580917,disgust,45,31,553,551,16,55,52,15,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,47,39,416,443,30,10,33,47,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,13,37,586,320,9,13,15,36,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,8,40,582,262,10,34,36,17,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,51,52,614,361,10,42,41,45,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,35,51,566,564,22,5,51,23,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,33,52,470,34,7,57,56,20,Levator labii superioris alaeque nasi
1747580917,disgust,14,33,184,53,37,48,4,23,Levator labii superioris alaeque nasi
1747580917,disgust,9,31,184,6,39,56,22,12,Levator labii superioris alaeque nasi
1747580917,disgust,33,27,596,268,32,48,44,24,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,26,9,556,18,9,24,11,18,Levator labii superioris alaeque nasi
1747580917,disgust,52,29,405,469,15,41,19,18,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,26,18,415,58,49,18,53,37,Levator labii superioris alaeque nasi
1747580917,disgust,48,31,406,379,45,20,16,24,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,20,55,41,292,15,9,51,38,Depressor anguli oris
1747580917,disgust,24,29,19,234,14,42,39,10,Depressor anguli oris
1747580917,disgust,45,6,27,315,52,50,49,6,Depressor anguli oris
1747580917,disgust,23,8,510,48,11,7,36,22,Levator labii superioris alaeque nasi
1747580917,disgust,29,25,198,249,41,41,47,23,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,43,7,501,240,35,31,23,20,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,29,53,272,589,50,48,22,53,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,26,15,357,510,39,34,37,49,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,8,27,297,430,52,48,48,37,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,48,19,15,356,24,34,24,12,Depressor anguli oris
1747580917,disgust,49,41,490,437,28,16,33,36,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,55,41,339,620,50,32,11,30,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,29,33,208,32,45,41,47,19,Levator labii superioris alaeque nasi
1747580917,disgust,49,49,430,34,41,48,7,18,Levator labii superioris alaeque nasi
1747580917,disgust,7,10,9,473,58,46,58,26,Depressor anguli oris
1747580917,disgust,43,38,223,13,19,22,40,44,Levator labii superioris alaeque nasi
1747580917,disgust,26,55,496,379,54,38,29,31,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,38,10,516,249,33,15,12,40,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,43,20,239,337,44,37,45,38,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,40,42,524,259,30,51,26,46,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,36,31,45,471,9,9,23,28,Depressor anguli oris
1747580917,disgust,49,37,575,26,52,9,52,8,Levator labii superioris alaeque nasi
1747580917,disgust,42,55,493,432,35,13,17,8,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,42,38,588,56,12,20,54,43,Levator labii superioris alaeque nasi
1747580917,disgust,39,4,274,338,2,14,50,27,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,43,36,276,598,28,17,55,42,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,16,38,45,394,37,8,35,51,Depressor anguli oris
1747580917,disgust,32,28,491,196,32,54,38,52,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,25,58,529,254,33,41,11,36,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,21,16,499,576,59,36,7,51,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,6,23,609,546,21,54,23,32,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,24,14,454,29,46,27,21,43,Levator labii superioris alaeque nasi
1747580917,disgust,53,21,256,618,20,36,7,18,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,14,55,439,324,26,24,55,15,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,41,11,607,564,50,6,43,48,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,35,26,275,26,28,27,38,30,Levator labii superioris alaeque nasi
1747580917,disgust,37,53,466,619,48,48,33,55,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,36,21,211,368,39,19,36,33,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,42,26,559,481,41,23,39,27,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,48,34,295,495,25,19,49,13,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,53,25,249,375,51,3,42,7,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,23,42,451,518,11,15,27,7,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,40,34,601,11,37,17,29,24,Levator labii superioris alaeque nasi
1747580917,disgust,38,27,15,227,7,26,45,31,Depressor anguli oris
1747580917,disgust,45,37,276,494,53,22,29,22,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,17,21,601,55,30,21,19,49,Levator labii superioris alaeque nasi
1747580917,disgust,26,22,479,30,15,53,43,52,Levator labii superioris alaeque nasi
1747580917,disgust,31,41,341,285,32,19,38,43,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,18,22,259,20,19,51,33,40,Levator labii superioris alaeque nasi
1747580917,disgust,17,14,547,33,18,53,41,29,Levator labii superioris alaeque nasi
1747580917,disgust,38,12,27,476,53,46,16,4,Depressor anguli oris
1747580917,disgust,34,18,33,437,21,17,32,39,Depressor anguli oris
1747580917,disgust,45,49,11,492,20,37,7,43,Depressor anguli oris
1747580917,disgust,29,55,413,492,5,45,29,10,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,26,6,559,565,25,47,18,43,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,51,13,574,55,22,12,40,18,Levator labii superioris alaeque nasi
1747580917,disgust,13,27,402,375,14,45,40,28,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,23,40,28,589,28,8,17,20,Depressor anguli oris
1747580917,disgust,16,50,507,593,25,40,46,23,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,46,46,258,25,32,26,42,40,Levator labii superioris alaeque nasi
1747580917,disgust,47,52,238,25,5,23,28,41,Levator labii superioris alaeque nasi
1747580917,disgust,1,5,376,188,31,17,21,46,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,43,15,384,21,12,5,45,42,Levator labii superioris alaeque nasi
1747580917,disgust,50,57,21,283,31,20,23,51,Depressor anguli oris
1747580917,disgust,43,9,579,42,50,40,16,10,Levator labii superioris alaeque nasi
1747580917,disgust,13,49,56,229,16,43,47,37,Depressor anguli oris
1747580917,disgust,38,57,22,295,46,49,26,0,Depressor anguli oris
1747580917,disgust,22,55,290,58,23,13,36,8,Levator labii superioris alaeque nasi
1747580917,disgust,17,39,368,428,22,17,44,10,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,42,37,50,562,50,39,17,56,Depressor anguli oris
1747580917,disgust,17,16,265,552,14,19,44,10,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,22,44,412,533,43,41,56,14,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,47,9,509,48,44,27,23,48,Levator labii superioris alaeque nasi
1747580917,disgust,8,55,269,55,43,24,55,38,Levator labii superioris alaeque nasi
1747580917,disgust,43,35,222,31,9,37,52,14,Levator labii superioris alaeque nasi
1747580917,disgust,12,51,289,33,50,11,7,46,Levator labii superioris alaeque nasi
1747580917,disgust,10,53,400,438,7,19,25,41,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,40,24,23,448,47,33,13,34,Depressor anguli oris
1747580917,disgust,15,12,583,249,43,14,45,15,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,48,22,531,218,22,46,41,32,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,41,49,468,10,11,34,49,55,Levator labii superioris alaeque nasi
1747580917,disgust,6,11,225,48,22,51,25,23,Levator labii superioris alaeque nasi
1747580917,disgust,46,42,19,443,24,29,42,15,Depressor anguli oris
1747580917,disgust,57,26,35,214,45,53,31,2,Depressor anguli oris
1747580917,disgust,44,17,220,313,42,30,34,54,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,29,30,553,402,35,42,35,9,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,52,53,328,489,50,12,49,55,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,5,20,396,199,52,45,54,20,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,24,36,27,456,28,25,29,51,Depressor anguli oris
1747580917,disgust,32,56,347,392,34,19,47,8,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,53,36,518,195,31,19,53,52,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,28,6,249,8,40,53,52,33,Levator labii superioris alaeque nasi
1747580917,disgust,43,6,224,588,20,45,30,20,"Levator labii superioris alaeque nasi, Depressor anguli oris"
1747580917,disgust,53,51,431,238,10,48,25,41,"Depressor anguli oris, Levator labii superioris alaeque nasi"
1747580917,disgust,46,49,8,272,32,32,9,51,Depressor anguli oris
1747580917,disgust,38,34,25,525,21,50,43,32,Depressor anguli oris
1747580917,disgust,12,54,25,242,14,32,31,6,Depressor anguli oris
1747580917,disgust,35,57,361,541,23,42,4,11,"Depressor anguli oris, Levator labii superioris alaeque nasi"
